ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
1570555919,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,33692,-,google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:400b:809::200e,18,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555914,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,27489,-,9lb461jin2.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,163.43.251.8,119,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555918,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,34018,-,accounthomecenters.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"209.141.38.71,107.161.23.204,192.161.187.200","3602.000000,3602.000000,3602.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555915,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,42768,-,a-ablecontractorsglobalservices.com,-,-,-,-,0,NOERROR,F,F,F,T,0,209.99.40.223,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555919,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,42457,-,www.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:400b:801::2004,133,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555918,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,14244,-,www.accounthomecenters.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"parking.namesilo.com,70.39.125.243,188.164.131.200,209.141.38.71,107.191.99.119,204.188.203.154,192.161.187.200,45.58.190.82,107.161.23.204,198.251.81.30,198.251.84.92,64.32.22.101","978.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555916,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,53266,-,aboutir.site,-,-,-,-,0,NOERROR,F,F,F,T,0,213.186.33.5,3599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555913,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,63072,-,931rh8xc.jp,-,-,-,-,0,NOERROR,F,F,F,T,0,65.19.180.78,59,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555919,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,35934,-,google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.1.174,19,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555918,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,14538,-,www.accounthomecenters.com,-,-,-,-,0,NOERROR,F,F,F,T,0,parking.namesilo.com,3602,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555945,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,7140,-,www.airdomaikings.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"parking.namesilo.com,64.32.22.101,209.141.38.71,198.251.81.30,198.251.84.92,204.188.203.154,107.161.23.204,188.164.131.200,107.191.99.119,45.58.190.82,192.161.187.200,70.39.125.243","980.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555946,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,48319,-,www.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:400b:801::2004,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555941,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,49302,-,aicloudemail.com,-,-,-,-,0,NOERROR,F,F,F,T,0,3.1.232.43,483,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555945,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,774,-,www.airdomaikings.com,-,-,-,-,0,NOERROR,F,F,F,T,0,parking.namesilo.com,2285,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555941,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,55395,-,ahmqv.com,-,-,-,-,0,NOERROR,F,F,F,T,0,200.63.47.3,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555945,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,17759,-,airdomaikings.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"192.161.187.200,107.161.23.204,209.141.38.71","3602.000000,3602.000000,3602.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555943,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,20644,-,airdispatchexpress.com,-,-,-,-,0,NOERROR,F,F,F,T,0,31.170.160.61,7077,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555946,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,28207,-,google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.1.174,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555946,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,44628,-,www.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.164.228,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555946,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,57500,-,google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:400b:809::200e,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555942,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,49664,-,aicloudemail.com,-,-,-,-,0,NOERROR,F,F,F,T,0,3.1.232.43,1799,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555948,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,46846,-,alrayedtravel.com,-,-,-,-,0,NOERROR,F,F,F,T,0,195.161.41.33,3476,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555947,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,4666,-,allyncoralyn.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,185.155.96.63,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555970,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,64456,-,annaliesefayre.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,185.155.96.63,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555949,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,29640,-,amazongrps.com,-,-,-,-,0,NOERROR,F,F,F,T,0,103.20.75.247,2282,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555949,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,7132,-,althanicharityfoundation.com,-,-,-,-,0,NOERROR,F,F,F,T,0,50.31.65.75,10464,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555973,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,50322,-,www.appleiw.world,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681c:ba4,2606:4700:30::681c:aa4","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555972,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,16180,-,www.appellats.world,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681f:46a2,2606:4700:30::681f:47a2","119.000000,119.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555994,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,58330,-,au-borders.com,-,-,-,-,0,NOERROR,F,F,F,T,0,31.170.160.61,7041,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555972,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,4340,-,appellats.world,-,-,-,-,0,NOERROR,F,F,F,T,0,107.161.82.133,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555972,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,55333,-,www.appellats.world,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.31.70.162,104.31.71.162","119.000000,119.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555972,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,40112,-,appleiw.world,-,-,-,-,0,NOERROR,F,F,F,T,0,107.161.82.143,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555973,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,27778,-,www.appleiw.world,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.28.11.164,104.28.10.164","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570555996,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,3807,-,avisosindustriales.me,-,-,-,-,0,NOERROR,F,F,F,T,0,192.151.158.114,14241,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556002,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,30687,-,bertinejosie.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,185.155.96.63,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556001,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,58505,-,beliakiley.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,185.155.96.63,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556003,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,38976,-,bestdrugstrade.su,-,-,-,-,0,NOERROR,F,F,F,T,0,94.158.246.20,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556031,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,57924,-,www.bostwick-bruan.com,-,-,-,-,0,NOERROR,F,F,F,T,0,parkingpage.namecheap.com,1799,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556030,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,19782,-,bostwick-bruan.com,-,-,-,-,0,NOERROR,F,F,F,T,0,192.64.119.16,1799,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556026,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,19398,-,bloombergsjp.com,-,-,-,-,0,NOERROR,F,F,F,T,0,103.20.75.247,2281,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556031,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,4205,-,www.bostwick-bruan.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"parkingpage.namecheap.com,198.54.117.217,198.54.117.216,198.54.117.210,198.54.117.211,198.54.117.212,198.54.117.218,198.54.117.215","1799.000000,29.000000,29.000000,29.000000,29.000000,29.000000,29.000000,29.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556005,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,49490,-,bikkuri-anajyouhou-osiemasu.com,-,-,-,-,0,NOERROR,F,F,F,T,0,180.131.140.103,1199,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556005,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,21020,-,binafd.world,-,-,-,-,0,NOERROR,F,F,F,T,0,107.179.81.243,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556033,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,55112,-,bsp42iv8wlefhh2.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.27.136.241,104.27.137.241","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556035,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,58733,-,bultenhedef.com,-,-,-,-,0,NOERROR,F,F,F,T,0,185.109.31.244,14222,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556032,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,39123,-,breannezitella.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,82.199.104.3,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556033,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,43366,-,bsp42iv8wlefhh2.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681b:88f1,2606:4700:30::681b:89f1","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556036,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,12133,-,bunnijemmy.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,185.155.96.63,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556118,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,45744,-,canivn.com,-,-,-,-,0,NOERROR,F,F,F,T,0,54.255.236.116,14399,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556122,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,22377,-,cb3wwrhvi7wz3cat.com,-,-,-,-,0,NOERROR,F,F,F,T,0,61.97.245.151,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556125,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,48352,-,cdikry.com,-,-,-,-,0,NOERROR,F,F,F,T,0,200.63.47.3,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556120,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,46088,-,capitalbasefinancial.co.uk,-,-,-,-,0,NOERROR,F,F,F,T,0,185.176.40.57,980,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556118,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,47489,-,canadianonlinepharmacyllp.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.31.94.118,104.31.95.118","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556126,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,46960,-,celestaphaidra.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,185.155.96.63,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556118,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,574,-,canadianonlinepharmacyllp.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681f:5e76,2606:4700:30::681f:5f76","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556134,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,22834,-,www.chopchepdomaireg.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"parking.namesilo.com,107.161.23.204,198.251.81.30,209.141.38.71,192.161.187.200,45.58.190.82,70.39.125.243,204.188.203.154,198.251.84.92,107.191.99.119,188.164.131.200,64.32.22.101","981.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556134,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,17417,-,google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:400b:809::200e,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556128,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,40787,-,cheslielilah.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,185.155.96.63,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556134,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,25273,-,www.chopchepdomaireg.com,-,-,-,-,0,NOERROR,F,F,F,T,0,parking.namesilo.com,981,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556134,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,54259,-,google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.1.174,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556135,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,9173,-,cilaisppl.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681b:844e,2606:4700:30::681b:854e","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556135,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,34464,-,cilaisppl.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.27.133.78,104.27.132.78","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556133,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,8671,-,chopchepdomaireg.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"192.161.187.200,209.141.38.71,107.161.23.204","3602.000000,3602.000000,3602.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556134,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,34289,-,www.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,172.217.13.100,263,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556131,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,3479,-,chn7twqxv6cei5tz.com,-,-,-,-,0,NOERROR,F,F,F,T,0,61.97.245.161,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556134,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,6983,-,www.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,2607:f8b0:4020:804::2004,263,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556142,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,64451,-,coconutfundingllcmailer.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"205.236.250.163,205.236.250.162,205.236.250.161","21599.000000,21599.000000,21599.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556143,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,58275,-,coconutfundingmail.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"205.236.251.191,205.236.251.189,205.236.251.190","14155.000000,14155.000000,14155.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556141,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,34509,-,coconutfundingllc.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"205.236.250.86,205.236.250.147,205.236.251.133,205.236.251.132,205.236.250.148,205.236.251.131","14156.000000,14156.000000,14156.000000,14156.000000,14156.000000,14156.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556136,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,11126,-,cjucevtteic8uw6h.com,-,-,-,-,0,NOERROR,F,F,F,T,0,61.97.245.164,299,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556139,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,61347,-,clarettaberta.ru,-,-,-,-,0,NOERROR,F,F,F,T,0,185.155.96.63,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556166,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,46795,-,contatoautoatendimento.com,-,-,-,-,0,NOERROR,F,F,F,T,0,50.63.202.50,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556175,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,33459,-,cooperativasp.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.18.37.164,104.18.36.164","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556166,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,61667,-,contatoautoatendimento.com,-,-,-,-,0,NOERROR,F,F,F,T,0,50.63.202.50,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556166,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,34095,-,consultoriaonline.info,-,-,-,-,0,NOERROR,F,F,F,T,0,107.180.47.62,10799,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556168,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,26971,-,cooperativarj.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.27.137.26,104.27.136.26","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556171,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,32380,-,cooperativars.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.27.181.115,104.27.180.115","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556168,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,58146,-,cooperativarj.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681b:881a,2606:4700:30::681b:891a","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556171,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,6363,-,cooperativars.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.27.180.115,104.27.181.115","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556171,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,49273,-,cooperativars.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681b:b573,2606:4700:30::681b:b473","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556166,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,58505,-,contatoautoatendimento.com,-,-,-,-,0,NOERROR,F,F,F,T,0,50.63.202.50,599,F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556173,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,12053,-,cooperativasc.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.28.6.202,104.28.7.202","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556173,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,37958,-,cooperativasc.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"104.28.6.202,104.28.7.202","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556168,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,43071,-,cooperativarj.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681b:891a,2606:4700:30::681b:881a","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
1570556173,Cg5jef2SERlMz5gfX4,150.150.150.10,58075,8.8.8.8,53,udp,11347,-,cooperativasc.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"2606:4700:30::681c:7ca,2606:4700:30::681c:6ca","299.000000,299.000000",F,dns,12591.75888,32,2867371,SF,-,-,0,CdCCCCD,1,60,30522,3721987,-
